Date;Gold XAU/EUR Rate FX Unhdg.;1-5 Year US Govt (ICE) FX Unhdg.;1-5 Year Global Non-Sov (ICE) IR hdg. IRS;World Equity (MSCI) FX Unhdg.;1-3 Year China Govt (ICE) FX Unhdg.;US Inflation-Linked Govt (ICE) FX Hdg.;US MBS (ICE) FX Hdg.;EM global IG Govt (JPM) FX Hdg.
12.06.2017;-0,001334571;-0,0019;0,00002;-0,00360276;-0,00088;-0,00274;-0,00083;0
13.06.2017;-0,0001593;-0,00042;0,00014;0,004459119;-0,00045;0,00058;0,00003;0,000345781
14.06.2017;-0,004850588;-0,00536;-0,00022;0,000535192;-0,00626;0,00042;0,00227;0,002446223
15.06.2017;0,000782723;0,01079;-0,00014;-0,001330065;0,01195;-0,00378;-0,00181;-0,001114029
16.06.2017;-0,004941519;-0,00376;-0,00003;-0,001756166;-0,00678;0,00016;0,00018;-0,000345203
19.06.2017;-0,003635227;0,00175;0,00027;0,011467158;0,00236;-0,00152;-0,00098;-0,000690644
20.06.2017;0,000878506;0,00441;-0,00007;-0,005677856;0,00392;0,00201;0,00134;-0,001887294
21.06.2017;-0,000277651;-0,00158;-0,00022;-0,004568271;-0,00195;0,00048;-0,00058;-0,000985379
22.06.2017;0,004757212;-0,00095;-0,00013;0,002693254;-0,00173;0,00297;0,0003;0,000106633
23.06.2017;0,001105652;-0,00365;0,00017;-0,001420744;-0,00417;0,00136;0,00042;0,001252799
26.06.2017;-0,00834558;-0,00001;0,00025;0,003221833;0,00048;0,00108;0,00002;0,001517451
27.06.2017;-0,011918662;-0,00836;-0,00001;-0,018727505;-0,00341;-0,00361;-0,00219;-0,001461988
28.06.2017;-0,00189072;-0,0063;0,00018;0,002970154;-0,00495;0;0,00016;-0,001810196
29.06.2017;-0,00851525;-0,00617;0,00013;-0,010490213;-0,00207;-0,00426;-0,00167;-0,00288023
30.06.2017;-0,00199324;0,0012;0,00014;-0,000249477;0,00155;-0,00187;-0,00131;-0,001337292
03.07.2017;-0,011688802;0,0024;0,00016;0,007867081;0,00132;-0,00185;-0,00206;-0,001044484
04.07.2017;0,004153435;0,0015;0,00009;-6,07328E-05;0,00049;-0,00005;-0,0001;0
05.07.2017;0,002513285;0,00215;0,0002;0,000237839;0,00228;0,00126;0,00092;-0,00155496
06.07.2017;-0,007770727;-0,00679;-0,0001;-0,01175724;-0,00707;-0,00185;-0,00092;-0,003463831
07.07.2017;-0,008092636;0,00103;0,00009;0,003672441;0,0017;-0,00384;-0,00076;-0,00153585
10.07.2017;0,001165523;0,00103;0,00013;0,002365817;0,00053;0,00021;0,00115;0,002320812
11.07.2017;-0,003107573;-0,0023;-0,00003;-0,005446965;-0,00227;0,00159;0,00035;0,000565398
12.07.2017;0,007232796;0,00088;0,00014;0,014044447;0,00188;0,00347;0,00208;0,003740279
13.07.2017;-0,00117811;0,00102;0;0,004376607;0,00231;-0,00062;-0,00039;-0,00029489
14.07.2017;0,003042359;-0,00326;-0,00001;-0,000518846;-0,00397;0,00095;0,00052;0,000884932
17.07.2017;0,003481101;-0,00177;0,00003;0,000297233;0,00034;0,00153;0,00034;0,001339621
18.07.2017;0,000186007;-0,00902;0,00003;-0,005875284;-0,00776;0,00315;0,0016;0,002247552
19.07.2017;0,001952707;0,00547;0,00024;0,008623143;0,00594;0,00049;-0,0001;0,001815367
20.07.2017;-0,007016046;-0,00984;0,00016;-0,007968905;-0,0116;-0,00227;-0,00013;0,001758781
21.07.2017;0,005523519;-0,00145;0,00009;-0,00473888;-0,00183;0,00165;0,00131;0,001463077
24.07.2017;0,001979775;0,00077;0,00005;0,000786695;0,00405;-0,00089;-0,00031;-0,001168752
25.07.2017;-0,00442482;-0,00274;0,00003;0,002103098;-0,00165;-0,00347;-0,00295;-0,002898705
26.07.2017;0,001127427;0,00424;0,00006;-0,007134476;0,00224;0,00344;0,0022;0,001920307
27.07.2017;0,003648378;-0,00332;0,00016;0,006261046;-0,00031;-0,00132;-0,00085;0,001277751
28.07.2017;0,00242032;-0,00663;-0,00004;-0,008387064;-0,0076;0,00209;0,0008;-0,000372202
31.07.2017;-0,008353531;-0,00354;0,00015;-0,007012033;-0,00133;-0,00082;0;0,00087766
01.08.2017;0,002966556;-0,00117;0,00008;0,007767892;-0,00017;0,00183;0,00152;0,002019504
02.08.2017;-0,006296913;-0,00439;0,00012;-0,004937926;-0,00425;-0,00099;-0,0005;0,000503858
03.08.2017;0,000308885;-0,00109;0,00004;-0,002521005;-0,00195;0,00181;0,00107;0,001060221
04.08.2017;0,000617579;0,01013;0,00008;0,008303891;0,01182;-0,00132;-0,00119;-0,001006143
07.08.2017;-0,002824146;-0,00336;0,00002;0,000799049;-0,00354;0,00164;0,00061;0,000159025
08.08.2017;0,006095674;0,00468;-0,00001;0,001734683;0,00739;0,00007;-0,00073;0,000264999
09.08.2017;0,012462366;0,00039;-0,00007;-0,004159391;0,00323;0,00322;0,00156;-0,000158957
10.08.2017;0,006020991;-0,00037;-0,00028;-0,011732677;0,00234;0,00124;0,00006;-0,00127186
11.08.2017;-0,001940077;-0,00245;-0,00025;-0,006585106;-0,00411;-0,00026;0,00067;-0,00031837
14.08.2017;-0,002255598;0,00011;0,00019;0,011521993;0,0006;-0,00387;-0,00026;0,00111465
15.08.2017;-0,004245699;0,00453;0,00001;0,001812471;0,00429;-0,00291;-0,00148;-0,000212078
16.08.2017;0,006340329;0,00207;-0,00007;0,000531018;-0,00108;0,00275;0,00128;0,001087129
17.08.2017;0,007410057;-0,00277;0,00001;-0,003643676;0,00022;0,00149;0,00074;0,000556218
18.08.2017;-0,005744249;-0,00072;-0,0001;-0,00615024;-0,00144;-0,0005;-0,00025;0,000741211
21.08.2017;0,001162812;-0,00518;-0,00007;-0,00330111;-0,00418;0,00058;0;0,000608401
22.08.2017;-0,000841374;0,00386;0;0,011269082;0,00596;-0,00174;-0,00079;-0,000158617
23.08.2017;0,000677327;-0,00354;-0,00017;-0,004594695;-0,00476;0,00273;0,00121;0,001163375
24.08.2017;-0,002844677;0,00029;0,0001;0,000469438;0,00133;-0,00158;-0,00035;0,001558167
25.08.2017;-0,0069898;-0,00544;-0,00008;-0,007779967;-0,00631;0,0007;0,00059;0,001054741
28.08.2017;0,009597798;-0,00651;0;-0,003624202;-0,00203;0,00089;0,00019;-2,63407E-05
29.08.2017;0,000530684;-0,00528;-0,00007;-0,000313277;-0,00057;0,00086;0,00049;0,001211706
30.08.2017;0,006995821;0,00895;-0,00002;0,009553062;0,00968;-0,00054;-0,00028;0,001368097
31.08.2017;0,007555669;0,00257;-0,00001;0,003828865;0,00182;0,00371;0,00121;0,002259531
01.09.2017;0,006985254;0,00016;0,00009;0,007726416;0,00476;-0,00196;-0,00123;2,62144E-05
04.09.2017;0,003087994;-0,00262;0,00006;-0,005023148;0,00498;-0,00015;-0,00015;0
05.09.2017;0,003488953;0,00106;-0,00002;-0,005192571;-0,0053;0,00623;0,00292;0,002857293
06.09.2017;-0,004428281;-0,00201;0,00016;0,001578737;0,00281;-0,00185;-0,00121;2,6139E-05
07.09.2017;0,002322237;-0,00476;0,00003;-0,005446454;-0,00212;0,00341;0,00134;0,002718386
08.09.2017;-0,003074291;-0,00104;-0,00011;-0,000855626;0,00453;0,00129;-0,00057;0,000808091
11.09.2017;-0,007302728;0,00189;0,00015;0,015471197;-0,00563;-0,0032;-0,00172;-0,00174511
12.09.2017;0,002179022;0,00175;0,00014;0,002079704;0,00112;-0,00229;-0,00082;-0,001669885
13.09.2017;0,000242585;0,00261;0,00015;0,005956605;0,00364;-0,00184;-0,00044;0,000130678
14.09.2017;0,002101897;0,00332;0,00024;-0,003989956;0,00011;0,00118;0,0002;-0,001019155
15.09.2017;-0,009582116;-0,00804;0,00006;0,000242874;-0,00555;-0,00016;-0,00016;0,000209271
18.09.2017;-0,010073036;0,00049;0,00017;0,001813828;-0,00207;-0,00079;-0,0008;-0,000549221
19.09.2017;-0,000667398;-0,00222;0,00011;-0,001332175;-0,00592;-0,00133;0,00012;-0,001465393
20.09.2017;0,000777626;-0,00254;0,00014;0,010244369;0,0005;-0,00337;-0,00154;-0,00149375
21.09.2017;-0,011527351;0,00611;0,00006;-0,008191957;0,00289;-0,00141;-0,00009;-0,001679702
22.09.2017;0,004115379;-0,00361;0,0001;0,000567759;-0,0034;0,0024;0,00086;0,001367054
25.09.2017;0,018779472;0,00937;0,00003;0,004929891;0,00475;0,00292;0,00125;0,00065634
26.09.2017;-0,008154409;0,0084;0,00011;0,001365654;0,00699;-0,00127;0,0002;0
27.09.2017;-0,004520886;0,00196;0,00008;0,007058768;0,00262;-0,00449;-0,00246;-0,004092877
28.09.2017;0,000228902;-0,00396;0,00011;-0,001615943;-0,00984;0,00011;0,00042;-0,000368819
29.09.2017;-0,008174512;-0,00391;0,0001;0,002262562;0,00118;-0,00226;-0,00049;0,001581236
02.10.2017;-0,000138442;0,00716;0,00019;0,009266157;0,0075;-0,00153;0,00026;-0,000499934
03.10.2017;-0,000489228;-0,00121;0,00017;0,002615212;-0,00149;0,00052;0,00027;0,000263255
04.10.2017;0,00120058;-0,00059;0,00006;-0,000286217;-0,00051;0,0009;-0,00006;0,000842194
05.10.2017;-0,001143795;0,00351;-0,00002;0,006370766;0,0041;-0,0007;-0,00112;-0,000289261
06.10.2017;0,004903636;-0,002;0,00006;-0,002467355;-0,00145;-0,00125;-0,00098;-0,002341058
09.10.2017;0,005054311;-0,00027;0,00007;-0,001631488;0,00154;0,00028;-0,00009;0
10.10.2017;-0,002651598;-0,00626;0,00007;-0,000720653;-0,00055;0,00227;0,00076;0,000764607
11.10.2017;-0,001320156;-0,00253;0,00002;-0,002635434;-0,00211;0,00084;0,00032;0,000316147
12.10.2017;0,003901445;0,00001;0,00007;0,002785217;-0,00014;0,00195;0,00099;0,000974479
13.10.2017;0,008494957;0,00155;-0,00007;0,003187837;0,00109;0,001;0,00142;0,000710414
16.10.2017;-0,00426157;0,00213;0,00029;0,003369589;0,00293;-0,00269;-0,00118;0,000815082
17.10.2017;-0,005572857;0,00385;0,00005;0,000394059;0,00036;-0,00073;-0,00008;0,000315259
18.10.2017;-0,004642602;-0,00254;-0,00007;-0,000204625;-0,00273;-0,00138;-0,00181;-0,000499002
19.10.2017;0,001389157;-0,00612;-0,0001;-0,005471661;-0,00781;0,0007;-0,00001;0,00086712
20.10.2017;-0,001433165;0,00484;0,00005;0,007092219;0,00694;-0,00256;-0,00145;-0,002231557
23.10.2017;0,004204464;0,00413;0,00003;8,97735E-05;0,00115;0,00047;0,00085;0,000105249
24.10.2017;-0,005515295;-0,00171;-0,00005;-0,000590952;-0,00006;-0,00154;-0,00156;-0,001631193
25.10.2017;-0,003786308;-0,00473;0,00002;-0,007586789;-0,00569;-0,00242;-0,0012;-0,002134556
26.10.2017;0,005687177;0,00887;-0,00003;0,014340733;0,01016;0,00004;-0,00121;-0,000343316
27.10.2017;0,009425027;0,01099;0,0002;0,007628082;0,00758;0,00266;0,00183;0,000977465
30.10.2017;-0,002213558;-0,00287;0,00015;-0,003230178;-0,0029;0,00366;0,00232;0,002929533
31.10.2017;-0,003359657;-0,00222;-0,00011;0,002326381;0,00115;0,00018;-0,00016;0,000342096
01.11.2017;0,00493739;0,0024;0,00004;0,004851476;0,00435;0,0003;-0,00052;5,26122E-05
02.11.2017;-0,002269703;-0,00443;-0,00006;-0,002549585;-0,00327;0,00215;0,00091;0,001288931
03.11.2017;-0,000566432;0,00462;0,00003;0,005056541;0,00153;-0,00051;0,00049;0
06.11.2017;0,009333151;0,00313;0;0,001075114;0,00216;0,00246;0,00113;0,001287272
07.11.2017;-0,00384908;0,00079;0,00002;0,001627182;0,00122;0,00204;-0,00001;-0,001180669
08.11.2017;0,004482185;-0,00116;-0,0002;0,000994636;-0,00117;-0,00046;-0,001;-0,001024456
09.11.2017;-0,000887006;-0,00325;-0,00026;-0,007780297;-0,00432;-0,00112;-0,00102;-0,000894031
10.11.2017;-0,009512076;-0,00413;-0,00009;-0,003100926;-0,0033;-0,00466;-0,00228;-0,003158227
13.11.2017;0,002396283;-0,0006;0,00005;-0,002772643;-0,00088;0,00001;0,00017;-2,64019E-05
14.11.2017;-0,00984507;-0,00752;-0,00016;-0,013010729;-0,0071;0,0011;0,00079;0,001135314
15.11.2017;-0,001161087;-0,00356;-0,00028;-0,0049018;-0,00209;0,00265;0,00117;-5,27454E-05
16.11.2017;0,002269519;0,00184;0,00012;0,010408586;0,00225;-0,00099;-0,00085;0,0007121
17.11.2017;0,009720266;-0,00096;-0,00006;-0,001271597;-0,0013;-0,00005;0,00005;0,001581319
20.11.2017;-0,007921965;0,00226;0,00011;0,006373287;0,00376;-0,00048;-0,0012;0,000105255
21.11.2017;0,002416702;0,0015;0,00007;0,006267584;0,00133;0,00005;0,00034;0,000947194
22.11.2017;0,001851699;-0,00379;0,00004;-0,005143555;-0,00268;0,00305;0,002;0,002339458
23.11.2017;-0,002863914;-0,00468;-0,00005;-0,001339233;0,0004;0,0001;-0,00007;0
24.11.2017;-0,009075226;-0,00834;0,00014;-0,004119989;-0,01106;-0,00163;-0,00059;-0,000629393
27.11.2017;0,007435943;0,00201;0,00006;0,000183611;0,00251;0,00048;0,00015;0,002046814
28.11.2017;0,004476432;0,00404;0,00004;0,009788314;0,00474;-0,00081;-0,00043;0,00120463
29.11.2017;-0,00854693;0,00109;-0,00001;-0,000863878;0,00072;-0,0024;-0,00093;-0,001857083
30.11.2017;-0,011121879;-0,00719;0,00005;-0,001909975;-0,00797;-0,00097;-0,00152;-0,001021986
01.12.2017;0,004732126;0,00535;-0,00006;-0,003303232;0,00555;0,00441;0,00143;0,001967368
04.12.2017;-0,000882514;0,00068;0,00021;0,003217583;0,00037;-0,00003;-0,00029;-0,000314161
05.12.2017;-0,004760488;0,00137;0,00003;-8,24783E-05;0,00276;0,0012;0,00071;0,000995155
06.12.2017;0,000513827;0,00433;0,00005;-0,001943459;0,00324;0,00112;0,00124;0,000758705
07.12.2017;-0,010803492;-0,00038;0,00025;0,00456942;-0,00013;-0,00298;-0,00043;-0,001254836
08.12.2017;0,001161056;0,00349;0,00005;0,005059093;0,00296;0,00028;-0,00065;-0,000916134
11.12.2017;-0,004987696;-0,00412;0,00004;0,004298577;-0,0035;-0,0005;-0,00079;-0,000340591
12.12.2017;0,004387295;0,00546;0,00007;0,002099373;0,00418;0,00063;-0,00007;-0,000917287
13.12.2017;0,0017548;-0,00095;-0,00014;-0,005748126;-0,00209;0,00184;0,00228;0,001678865
14.12.2017;0,001902412;-0,00204;-0,00007;0,00139751;0,00027;0,00064;0,00037;0,000523766
15.12.2017;0,004483799;0,0002;-0,00004;0,005930669;0,0008;-0,00036;-0,00033;0,000837587
18.12.2017;0,00247988;-0,00393;0,00012;0,00663088;-0,00481;-0,00253;-0,00143;-0,000209221
19.12.2017;-0,005255543;-0,00075;-0,00001;-0,007980865;0,00176;-0,00414;-0,00288;-0,001883387
20.12.2017;0,000328447;-0,00632;0,00007;-0,002472392;-0,00221;-0,00252;-0,0013;-0,001965563
21.12.2017;0,000778634;0,00182;0,00002;0,002250847;0,00134;0,00386;0,00158;0,001312956
22.12.2017;0,007292838;0,00187;0,00003;0,0013238;0,00449;-0,00013;0,00033;-0,000131123
26.12.2017;0,007449691;-0,00234;-0,00007;0,00073503;0,00156;0,0008;-0,00033;0,000498335
27.12.2017;0,000129406;-0,00156;0,00001;0,000221539;-0,00437;0,00401;0,0015;0,000576732
28.12.2017;0,002208852;-0,00406;-0,00005;-0,001768972;-0,00054;-0,00105;-0,00141;-0,0002882
29.12.2017;0,000285872;-0,00523;0,00003;-0,006013221;-0,00223;0,00324;0,00141;0,000471735
02.01.2018;0,007059908;-0,00391;0,00013;0,003466756;-0,00036;-0,00323;-0,00143;-0,001178782
03.01.2018;0,000347775;0,0017;0,00004;0,008028571;0,00143;0,00111;0,00102;0,000944138
04.01.2018;0,002854424;-0,0048;0,00013;0,003199381;-0,00327;0,00043;-0,0005;0,000445423
05.01.2018;0,00062947;0,00292;0,0001;0,009484976;0,00577;-0,00072;-0,00107;0,000707121
08.01.2018;0,00580754;0,00517;0,00006;0,006390685;0,00632;-0,00081;-0,00024;2,61712E-05
09.01.2018;-0,00304563;0,00342;0,00012;0,003831227;-0,00067;-0,0036;-0,00266;-0,00222449
10.01.2018;0,002218464;-0,00431;0,00004;-0,0015046;-0,00314;-0,00052;0;-0,003409747
11.01.2018;-0,002912093;-0,00505;-0,00008;-0,002655392;-0,00396;-0,0002;0,00073;0,001000105
12.01.2018;-0,002756826;-0,00904;0,00011;-0,007704507;-0,00195;0,00005;-0,00012;0,000131461
15.01.2018;-0,003284492;-0,01015;0,0001;-0,001271135;-0,0059;0,00003;0,00021;0
16.01.2018;-0,000778061;0,00323;0,00017;-0,001705442;0,00383;0,00194;-0,00047;0,001498462
17.01.2018;-0,002427607;-0,00175;-0,00005;0,010988995;-0,00049;-0,00175;-0,00202;-0,000288744
18.01.2018;-0,004251763;0,00012;0;-0,005411271;0,00146;0,00016;-0,0014;-0,001312853
19.01.2018;0,005109146;0,00068;0,00014;0,006552689;0,00491;-0,00119;-0,00114;-0,002418825
22.01.2018;-0,001963537;-0,00259;0,00007;0,002635754;-0,00171;-0,00168;-0,00132;-7,9066E-05
23.01.2018;0,002574168;-0,00241;-0,00016;0,001976878;-0,00295;0,00167;0,00147;0,001396943
24.01.2018;0,003970546;-0,00772;0,00009;-0,007276791;-0,00408;-0,00121;-0,00119;-0,001105467
25.01.2018;-0,006685786;-0,00937;0;0,002278653;-0,00159;0,00246;0,00189;0,001607336
26.01.2018;-0,001719477;0,00439;0,00003;0,003554003;0,00757;-0,00126;-0,0025;-0,000131537
29.01.2018;-0,003011965;0,00602;-0,00004;-0,002687463;0,00602;-0,00232;-0,00155;-0,003052069
30.01.2018;-0,002882483;-0,0045;0,00002;-0,011330039;-0,00673;-0,00237;-0,00141;-0,001530707
31.01.2018;0,00403973;-0,00422;0;-0,00081984;0,00469;0,00252;0,00029;0,000845822
01.02.2018;-0,004844782;-0,0017;0,00006;-0,007998894;-0,0014;-0,00381;-0,00266;-0,001927902
02.02.2018;-0,007474105;0,00238;0,00026;-0,014221529;0,00538;-0,00419;-0,00332;-0,005212743
05.02.2018;0,012229873;0,00338;-0,00015;-0,021780399;-0,00034;0,00191;0,00259;-0,002340737
06.02.2018;-0,012506692;0,00604;-0,00016;-0,006903265;0,00864;0,00005;0,00072;-0,000693204
07.02.2018;0,004794975;0,00297;-0,00006;0,010302437;0,00721;-0,00392;-0,00337;-0,000560284
08.02.2018;0,00175814;0,00296;-0,0001;-0,022323822;-0,00762;-0,0024;-0,00132;-0,006219968
09.02.2018;-0,0023215;0,00226;-0,0003;-0,000315914;0,00491;-0,00178;0,00095;-0,007306525
12.02.2018;0,001619524;-0,00311;0,00001;0,00825609;-0,00655;-0,00045;-0,00178;-0,00016236
13.02.2018;0,000260192;-0,00658;-0,00034;-0,001722551;-0,00884;0,00016;0,00133;0,000108257
14.02.2018;0,007840878;-0,00614;0,00015;0,005036623;-0,00377;-0,00172;-0,00424;-0,003301491
15.02.2018;-0,002322902;-0,00582;0,00011;0,007782103;-0,00576;0,00223;0,00126;0,003040917
16.02.2018;0,003076696;0,00285;0,0001;0,011044928;0,00258;-0,00017;0,00145;0,003762553
19.02.2018;-0,000368439;0,00436;0,00003;-0,000488072;0,00446;-0,00024;0,00007;0
20.02.2018;-0,007122717;0,00395;0;0,001019633;0,00459;-0,00074;-0,0007;-0,001752872
21.02.2018;0,000751719;0,00119;0,00039;0,002893693;0,00184;-0,00306;-0,00201;-0,001782965
22.02.2018;0,001789788;0,00065;-0,00023;-0,005009626;-0,00242;0,00136;0,00047;-0,000270629
23.02.2018;0,000323993;0,00251;-0,00019;0,014077019;0,00572;0,00317;0,00201;0,00143472
26.02.2018;0,001684218;0,00129;0,00021;0,005944577;0,0065;0,00189;0,00001;0,002459858
27.02.2018;-0,004332804;0,00276;0,00019;-0,001814353;0,00426;-0,0035;-0,00255;-0,000485371
28.02.2018;0,003117606;0,00384;-0,00008;-0,007535905;-0,00024;0,00247;0,0022;-0,001321931
01.03.2018;-0,006881816;0,00328;-0,00047;-0,017086028;0,00026;0,00322;0,00315;-0,000459236
02.03.2018;-1,86277E-05;-0,01163;-0,00013;-0,004408599;-0,01048;-0,00083;-0,00272;-0,000648631
05.03.2018;-0,003138826;-0,00149;0,00008;0,004535819;-0,00025;-0,00107;-0,0019;0,000162263
06.03.2018;0,005278992;-0,00594;0,00023;0,001714597;-0,00574;-0,00029;-0,00009;0,001081578
07.03.2018;-0,007314602;-0,00034;0,00003;-0,001375537;0,00249;-0,00121;-0,00007;-0,001431543
08.03.2018;0,005355504;0,00629;0,00017;0,012412708;0,00517;0,0014;0,00157;0,000243441
09.03.2018;0,001713573;0,0004;0,00013;0,011333963;0,00002;-0,0018;-0,00034;-0,000838314
12.03.2018;-0,002714713;0,00057;0,0001;0,001548207;0,00285;0,00075;0,00093;0,000947277
13.03.2018;-0,001920388;-0,00615;0,00002;-0,008022651;-0,00709;0,0007;0,00034;-0,000243355
14.03.2018;0,000504371;0,00349;-0,00027;-0,002619481;0,0053;0,00213;0,00082;0,000324552
15.03.2018;-0,001344312;0,00272;-0,00037;0,004364984;0,00203;-0,00022;-0,00008;0,000648894
16.03.2018;-0,000383271;0,00293;0,0002;0,001265512;0,00221;-0,00203;-0,00087;-0,000567414
19.03.2018;-0,001655242;-0,00386;-0,00028;-0,013795567;-0,00475;0,00038;0;-0,00229798
20.03.2018;0,003409644;0,00383;0,00001;0,0083033;0,00497;-0,00225;-0,00142;-0,002140689
21.03.2018;0,007925691;0,00041;0,00016;-0,007992171;0;-0,00043;-0,00068;2,71555E-05
22.03.2018;0,000602025;-0,00209;-0,00037;-0,012958351;-0,00167;0,00456;0,00272;0,001846521
23.03.2018;0,009487754;-0,00355;-0,00018;-0,021693733;-0,00384;-0,0001;-0,00039;-0,001924432
26.03.2018;-0,002567418;-0,00705;-0,0001;0,007191656;-0,00062;-0,00023;-0,00063;-5,43139E-05
27.03.2018;-0,002969323;0,00498;-0,0003;-0,001860657;0,00594;0,00286;0,00204;0,002824475
28.03.2018;-0,007505348;0,00335;-0,00001;0,002797647;0,00172;-0,00031;0,00012;0,00083954
29.03.2018;0,001077646;0,00483;0,00023;0,008945782;0,00373;0,00299;0,00144;0,001623552
02.04.2018;0,013996615;-0,00019;-0,00007;-0,010269582;0,00058;0,00033;-0,00019;-0,000243138
03.04.2018;-0,003210096;0,00163;0,00011;0,007119985;0,00214;-0,00138;-0,00131;0,001026833
04.04.2018;-0,000920124;-0,00205;0,00012;0,00315145;-0,00453;-0,00015;0,00031;0,00051289
05.04.2018;-0,001077537;0,00513;0,00016;0,012403043;0,00586;-0,0033;-0,00111;2,69804E-05
06.04.2018;0,000921965;-0,00141;0,00004;-0,014868399;-0,0026;0,00314;0,00162;0,001214083
09.04.2018;-0,000985594;-0,00423;-0,00012;0,000319012;-0,00426;0,00015;-0,00038;-0,002128806
10.04.2018;-0,000414911;-0,00373;-0,00004;0,010632957;-0,00084;0,00004;-0,0008;-0,001053172
11.04.2018;0,009325536;-0,00273;0,00019;-0,00345335;-0,00028;0,00219;0,00075;0,001081315
12.04.2018;-0,010308619;0,00438;0,00022;0,006820375;0,00649;-0,00135;-0,00192;-0,000837114
13.04.2018;0,007802761;-0,00092;0,00014;-0,001608838;-0,00056;0,00083;0,00025;0,00021621
16.04.2018;-0,003839106;-0,00328;-0,00003;0,00020102;-0,00293;-0,00046;0,00041;-0,002161636
17.04.2018;0,001995935;0,00177;-0,00003;0,007700049;0,0032;0,00223;0,00025;-0,000162474
18.04.2018;0,001037287;-0,00372;0;0,004055924;-0,00082;-0,00222;-0,00208;-0,000297917
19.04.2018;-0,000495181;0,00056;-0,00012;8,27263E-05;0,00258;-0,00242;-0,00182;-0,003657347
20.04.2018;-0,002440434;0,00646;0,00004;-0,003553185;0,00531;-0,0032;-0,00154;-0,0020937
23.04.2018;-0,002014145;0,00438;-0,00018;0,004275062;0,00317;-0,00066;-0,0018;-0,003188011
24.04.2018;0,002340755;0,0008;-0,00004;-0,008580111;-0,00023;-0,00254;-0,00093;-0,000601372
25.04.2018;0,000468897;0,00319;0,00013;0,002376673;0,00187;-0,00219;-0,00196;-0,004841224
26.04.2018;-0,000128656;0,00522;-0,00012;0,011598246;0,00181;0,00237;0,0021;0,001044415
27.04.2018;0,002463167;0,00133;0,00001;0,000416369;-0,00147;0,00305;0,00198;0,000988414
30.04.2018;-0,001631965;0,00184;0,00003;0,001157235;0,00188;0,00272;0,00117;-5,48576E-05
01.05.2018;-0,001588716;0,00696;-0,00005;0,005816819;0,00781;-0,00415;-0,00162;-0,002084705
02.05.2018;0,00433223;0,00324;0,00002;0,000211587;0,00067;0,00136;0,00037;-0,003463441
03.05.2018;0,002271249;0,00084;-0,00012;-0,006376454;0,00131;0,00045;0,00069;-0,002123904
04.05.2018;0,004495655;0,00178;-0,00005;0,009835706;0,00114;-0,00001;0,00073;-0,000138209
07.05.2018;0,002947303;0,00142;0,00012;0,007118175;0,00066;0,00068;-0,00002;-0,000304103
08.05.2018;0,005160764;0,00468;-0,00017;0,004680411;0,0047;-0,00187;-0,00145;-0,003318492
09.05.2018;-0,000469212;-0,00061;-0,00008;0,007267124;-0,00144;-0,00078;-0,00195;-0,001581532
10.05.2018;0,001146499;-0,00204;0,00001;0,001529838;0,00097;0,0011;0,00166;0,007809026
11.05.2018;-0,004156936;-0,00541;-0,00024;0,00224375;-0,00101;-0,00015;0,00054;0,002978078
14.05.2018;-0,002834169;-0,00205;-0,00007;0,003283132;-0,00212;-0,002;-0,00106;-0,000247436
15.05.2018;-0,010088536;0,00757;-0,00002;-0,00060715;0,00672;-0,00399;-0,00465;-0,005444946
16.05.2018;0,00277946;0,0064;0,00009;0,004586083;0,00427;-0,00071;-0,00091;-0,00099541
17.05.2018;0,00111602;-0,00022;0,00002;0,001735228;-0,00027;-0,00217;-0,00019;-0,003155273
18.05.2018;0,003636729;0,00281;-0,00007;-0,000216938;0,00059;0,00146;0,00221;-0,001166148
21.05.2018;-0,001939237;0,00159;0,00003;0,002426189;-0,00037;0,00101;-0,00001;-0,000750542
22.05.2018;-0,000264541;-0,00186;0,00003;0,000673307;0,00127;-0,00052;-0,00022;0,003060061
23.05.2018;0,009005885;0,00752;-0,00013;0,003730405;0,00334;0,00328;0,00343;0,003355798
24.05.2018;0,006718996;-0,00117;-0,00004;-0,003498442;-0,00119;0,00043;0,00089;0,003068163
25.05.2018;0,003952392;0,00709;-0,00017;0,003379531;0,00518;0,00084;0,0021;0,002535204
28.05.2018;-0,000447367;0,00305;0,00028;0,000879973;0,00249;-0,00006;-0,00004;0
29.05.2018;0,007375912;0,00944;-0,00081;-0,003191278;0,00083;0,00869;0,00747;0,002006542
30.05.2018;-0,008557034;-0,00654;-0,00013;-0,004533839;-0,00536;-0,00392;-0,00343;-0,001536183
31.05.2018;-0,00462465;-0,00499;0,00021;-0,004426714;-0,00225;0,00327;0,0008;-0,001181384
01.06.2018;-0,001098505;-0,00087;0,0001;0,010365007;-0,00178;-0,00413;-0,00307;-0,001732912
04.06.2018;-0,004534064;-0,00375;0,00023;0,003615172;-0,0024;-0,00142;-0,00169;-8,26628E-05
05.06.2018;0,001729524;0,00298;0,00001;-0,002499506;0,0042;0,00131;0,00042;-0,000220452
06.06.2018;-0,004619167;-0,0105;-0,0001;0,002898111;-0,00809;-0,00258;-0,00279;-0,002866514
07.06.2018;-0,001598329;-0,00292;-0,00004;-0,001823542;-0,00366;0,00251;0,00173;-0,001105675
08.06.2018;0,003711149;0,00517;0,00006;0,001420632;0,00266;-0,00116;-0,00082;-0,000857847
